100 100
20 46 2328.093538566929
20 47 -2943.465107555756
20 48 -2956.5952215319303
20 49 1730.112033686643
20 50 411.7815808743188
20 51 607.1758413705716
20 52 -293.8061931763353
20 53 -1797.609941895098
20 54 -1323.4613618126205
20 55 -571.1067290520542
20 56 794.0460746891357
20 57 691.3137753615572
20 58 -861.331077517762
20 59 -3045.2269995591714
20 60 -925.5921632075772
20 61 217.4871255149759
20 62 771.2842124089436
20 63 -1601.0332455132211
20 64 24.322290956090796
20 65 -387.97717187441833
20 66 487.60490177931473
20 67 -627.2822885742866
20 68 1003.5359075108238
20 69 -1473.7169502958748
20 70 2923.1599750030955
20 71 642.7305079919997
20 72 637.5424163449052
20 73 19.881167022904705
20 74 -1022.2804642425263
20 75 -68.8495620683762
20 76 933.1893160622432
20 77 -988.8764886161609
20 78 4244.580816843366
20 79 -2028.969192045208
20 80 3277.8978827593423
20 81 -703.7735482361713
20 82 -593.8617136158568
20 83 -3152.34425499834
20 84 -186.03071464069453
20 85 3320.6444764041316
20 86 -827.0160343511818
20 87 1695.8095799718476
20 88 -1054.7921221361687
20 89 1114.2881597310782
20 90 3058.794345943983
20 91 3021.629345496006
20 92 1588.680547812448
20 93 74.26949624318362
20 94 -2442.455649877413
20 95 -4116.256587671201
20 96 143.7535974699178
20 97 1375.4467453113257
20 98 62.883336974462686
20 99 -2088.6376236112274
21 0 361.66846655612005
21 1 -514.3663009298994
21 2 -2031.89512040624
21 3 -1130.9098459821832
21 4 626.9603192532669
21 5 2874.7323767816183
21 6 -4224.4437048711015
21 7 -3798.173116464144
21 8 -2134.672939804255
21 9 1879.63406849353
21 10 -1426.9199090377713
21 11 245.5786654000299
21 12 -244.70144019932405
21 13 -1821.4215680929126
21 14 22.96714434288076
21 15 1277.8338237553032
21 16 -1870.142260880417
21 17 -402.9807527706489
21 18 830.9055887368316
21 19 -1196.7792634565121
21 20 -2431.5941217524087
21 21 -543.918034866141
21 22 1272.410152909227
21 23 -953.073410687863
21 24 1.336374326040783
21 25 590.655933190471
21 26 -1388.9213249014465
21 27 661.9818066195967
21 28 2950.5541797054625
21 29 -146.48091185988127
21 30 -383.67101957116273
21 31 968.2192456487077
21 32 2230.58976560103
21 33 -444.50730278998157
21 34 -708.2887691445402
21 35 -862.4879252768138
21 36 -2738.9706033116922
21 37 851.3800160223059
21 38 435.46043867394604
21 39 -76.22624395258083
21 40 -952.6824790999513
21 41 -403.9202661231326
21 42 1642.9923770489627
21 43 -1272.7490998356145
21 44 784.0337446941436
21 45 -1052.8233333645608
21 46 253.36087272667325
21 47 -803.6491147013649
21 48 -89.07962715636548
21 49 -2295.531856857147
21 50 -856.5968773812175
21 51 -1460.4199045736664
21 52 1146.5906375582508
21 53 1290.3964618129846
21 54 455.96402249026113
21 55 -349.7881673780769
21 56 -1257.443406747013
21 57 -3108.4775700468413
21 58 1118.8812248337354
21 59 158.65258455323445
21 60 1707.509562248456
21 61 -3016.2110221555477
21 62 -1044.1715940779752
21 63 429.9978622732014
21 64 1475.8870145841508
21 65 2105.041663408412
21 66 12.480825494466107
21 67 546.7813175934166
21 68 -72.87070472908024
21 69 -1014.3645368714496
21 70 -962.7320270953545
21 71 -1488.0782396574348
21 72 2.6887678357524205
21 73 -114.03043386869993
21 74 207.7832229151056
21 75 292.95743697644815
21 76 127.2156123233559
21 77 383.8545392719096
21 78 -1910.5566629336458
21 79 -3422.880060288042
21 80 -795.9164729962379
21 81 -68.08328244498148
21 82 2447.341381837875
21 83 -1389.078416034853
21 84 322.04611016420574
21 85 -250.3947916121328
21 86 -2290.72635816749
21 87 -2170.7304375615304
21 88 366.8349940783763
21 89 -830.6054951371023
21 90 447.8862556750324
21 91 -1852.0020670358626
21 92 909.8600848658639
21 93 2257.335654537345
21 94 469.6347057979105
21 95 -786.3255238840694
21 96 -1377.0808447510517
21 97 946.6724243717846
21 98 385.57330772824923
21 99 354.23532723448943
22 0 -496.7387699538421
22 1 475.1771547201155
22 2 1315.351832734669
22 3 -1919.618067116026
22 4 -1246.4562517713084
22 5 -1958.9898722453202
22 6 1336.0067582153345
22 7 -2517.1483169044914
22 8 -1597.6622594384035
22 9 -598.1919441276995
22 10 1245.071665920353
22 11 -409.8184291565715
22 12 510.8749744436389
22 13 4187.840011684767
22 14 1551.7832104088325
22 15 -4363.191225467583
22 16 129.9202888170978
22 17 633.3269416239893
22 18 -1729.125719216748
22 19 -1290.5250471559239
22 20 -1207.0498776028364
22 21 1047.4060847067642
22 22 1806.0107733650552
22 23 -267.8420508680606
22 24 -3757.0027221674354
22 25 -816.2418264503996
22 26 929.804288703396
22 27 468.8921396725128
22 28 -1511.8353762140212
22 29 1158.9087076723033
22 30 -557.0435169313829
22 31 1140.425556378282
22 32 -2814.1139299624783
22 33 -3744.214213646196
22 34 -1634.5004768009508
22 35 -1710.2791636939498
22 36 -1818.0854644969145
22 37 -2199.5771788554216
22 38 -587.0256908905056
22 39 568.3970163339727
22 40 1027.1649049858668
22 41 -637.8915777354573
22 42 75.17128952566011
22 43 -2864.0231725401554
22 44 -731.2858933083253
22 45 416.9388719002982
22 46 -867.0960260691558
22 47 -2669.17939008591
22 48 -2681.7499064388758
22 49 486.879632708831
22 50 850.7661389633106
22 51 1222.7897972156886
22 52 -296.9165022610499
22 53 -2983.6569689692333
22 54 -74.29035214064179
22 55 298.5525190193839
22 56 2479.268828108957
22 57 167.65518881778655
22 58 539.4856549224437
22 59 3837.924443188982
22 60 910.9116451342791
22 61 264.39262641472084
22 62 1153.6133396164114
22 63 531.4192996771063
22 64 -484.7362169546481
22 65 522.9559434613918
22 66 -1196.0963704531764
22 67 -31.822580448232564
22 68 -1732.6630526874055
22 69 8.400500331557474
22 70 -2272.2788645917035
22 71 3220.516548983785
22 72 2356.076402806071
22 73 2670.07523731458
22 74 859.7698234983748
22 75 4742.958574341806
22 76 -2364.1009170180655
22 77 1051.0580095161447
22 78 -608.1439485449105
22 79 -963.8936165458578
22 80 273.958375981884
22 81 -1569.4019612239003
22 82 727.0521421088927
22 83 344.4253698309932
22 84 -696.7814021860758
22 85 -1197.6546877752212
22 86 -278.327802303358
22 87 226.94988044664882
22 88 -2103.5514340797727
22 89 -985.8588083499474
22 90 -1791.7609532550618
22 91 -1930.5404138972629
22 92 -526.0045640568392
22 93 1307.9217038108088
22 94 -125.01402893733662
22 95 -2758.7432187340487
22 96 714.5310049049591
22 97 1855.5043942727305
22 98 1148.4346734877763
22 99 1970.5974874153696
23 0 -440.109915229889
23 1 170.85934965625177
23 2 -1373.0866141268375
23 3 -1116.8578130186625
23 4 365.0527162704261
23 5 -94.25292944434528
23 6 -916.7857004492738
23 7 1291.9887387811525
23 8 -520.1693541184231
23 9 -59.587858456955054
23 10 -678.0785643619795
23 11 -1376.7719030592664
23 12 -187.22799232509254
23 13 1235.6172334301318
23 14 -964.4627188567638
23 15 -1987.951941342419
23 16 724.6935725309661
23 17 -119.26238119679259
23 18 538.2381702609387
23 19 -2296.3930293051903
23 20 1550.0342341809683
23 21 2488.168481835794
23 22 -1481.7857515705002
23 23 -2485.540967282347
23 24 -82.6553946275642
23 25 1239.4327893891275
23 26 -1816.2138175427199
23 27 623.1063053653394
23 28 -97.6952671983864
23 29 1130.6597722909519
23 30 -2741.9477069435607
23 31 199.28664548353174
23 32 1005.2831462696779
23 33 -41.57586219918623
23 34 2105.66835505421
23 35 1131.3567165037193
23 36 97.7119454330491
23 37 -1410.0818736023148
23 38 234.57650210898993
23 39 98.94256261825888
23 40 -500.4190991573395
23 41 -1137.797937536056
23 42 1427.22245024278
23 43 -1281.2585093680766
23 44 1275.8145257997894
23 45 182.20418822896173
23 46 -1259.5024622340125
23 47 680.6016620321229
23 48 2052.596925111876
23 49 -867.4777175349625
23 50 2654.884351599124
23 51 1283.7300259326435
23 52 840.0046454047529
23 53 -1715.6143037927459
23 54 274.38776320456486
23 55 -226.98266405336443
23 56 -3023.8215685377695
23 57 1605.9145707273228
23 58 791.0605298453253
23 59 -556.5390893839326
23 60 1541.8684857342955
23 61 -369.6326647507643
23 62 -1044.9838700973964
23 63 -8.177391625236396
23 64 347.43704561021303
23 65 1602.5136759569543
23 66 -619.6528707241847
23 67 519.6630223770337
23 68 -669.5220389249066
23 69 1375.0100811859556
23 70 1856.2675573988577
23 71 -1766.3698926845245
23 72 1202.6111052594604
23 73 1465.7498990540776
23 74 1705.4108824873588
23 75 -1636.3564176860948
23 76 1011.4242707159492
23 77 1174.47462283277
23 78 -1137.8228621222652
23 79 -250.27693231720568
23 80 -2030.5372168411018
23 81 1537.2367231085836
23 82 966.0019746878977
23 83 454.0516395765696
23 84 936.980934348822
23 85 -24.476071246913833
23 86 -779.3324689574473
23 87 1022.1946576874817
23 88 -1655.25947227784
23 89 -448.0570136831448
23 90 2765.87045755721
23 91 912.6971130540942
23 92 3667.8630220157143
23 93 561.6480310916033
23 94 841.7745469054032
23 95 -794.3460619107119
23 96 -1727.8739936362797
23 97 1033.8555820063048
23 98 -1003.4807656987908
23 99 -3445.7129644665197
24 0 -4638.005867228883
24 1 1905.0321356463132
24 2 -994.9635584073154
24 3 -2224.1810159244696
24 4 -2107.879879502784
24 5 -2960.5949350945325
24 6 -1265.478893498102
24 7 285.08754807153355
24 8 2560.1946800129426
24 9 1034.3977200376585
24 10 547.2536100967691
24 11 2244.9041059058386
24 12 -311.02450538961796
24 13 -2104.0309244158857
24 14 1594.096189106665
24 15 -2053.4203475625213
24 16 686.4503857240477
24 17 -1496.570951698892
24 18 690.127513767936
24 19 90.94954805949281
24 20 2151.342389634455
24 21 859.6544856354519
24 22 5188.092654829121
24 23 277.6156002774755
24 24 -969.9427567166758
24 25 3741.094217059225
24 26 1218.058069480683
24 27 -187.18216372860843
24 28 2434.548591685466
24 29 505.57490247730016
24 30 1347.276405249581
24 31 90.64189224590552
24 32 3748.7111386091347
24 33 -1304.3423355650293
24 34 2295.433834416534
24 35 -1913.7967782156677
24 36 1774.9883380270287
24 37 1836.843007416882
24 38 793.8917709551713
24 39 -1476.9814336324841
24 40 1811.325287973848
24 41 471.20928153024147
24 42 817.7937092814682
24 43 -3585.977561815328
24 44 -1109.9067042392612
24 45 1764.7511034963143
24 46 1792.1093392034202
24 47 -1359.744565373771
24 48 2679.7727134577854
24 49 405.78374745408854
24 50 -2083.564085086474
24 51 -1484.3854116615894
24 52 1514.119648654372
24 53 -2299.658971399803
24 54 227.60745915249976
24 55 1322.9500737884619
24 56 -2860.2450322086725
24 57 -1011.1322997937145
24 58 1268.5288826168596
24 59 1497.243590131216
24 60 1959.813370741163
24 61 -53.688215272696084
24 62 -966.8364230759302
24 63 26.276594318578304
24 64 -805.4673804503408
24 65 438.0948124146775
24 66 22.330350514265092
24 67 -802.0566075583472
24 68 -1667.1614172447398
24 69 -2250.969759958154
24 70 -475.28754934270125
24 71 -2140.508266582168
24 72 -3499.758888560531
24 73 -588.8364639777262
24 74 1450.9602972676387
24 75 915.5865512372427
24 76 964.6386976339518
24 77 254.04938014626285
24 78 -1961.267007360022
24 79 437.49180205584497
24 80 -218.13846447735727
24 81 999.6056081219565
24 82 191.40912426860143
24 83 2195.483140763124
24 84 -976.3998305587611
24 85 -1616.633719675772
24 86 -1745.7149379008713
24 87 -1710.152611997748
24 88 1015.6607359433572
24 89 -1790.728736363904
24 90 1313.8788288065705
24 91 900.9968999017057
24 92 -2236.924554105616
24 93 1234.5348510928234
24 94 -800.014254759863
24 95 -584.5060432847466
24 96 -36.82249507335172
24 97 384.5627719224882
24 98 -1214.9891242918288
24 99 -1929.3076099824927
25 0 -337.38241960707103
25 1 149.69022910554185
25 2 440.68160342172735
25 3 -466.5907050788271
25 4 -1731.5971124248144
25 5 -2055.19528548383
25 6 330.30832050889524
25 7 1706.016548836245
25 8 -624.5095561843038
25 9 998.3409708812911
25 10 1062.1890481083437
25 11 -1066.3064821099886
25 12 1598.3855769451661
25 13 450.1515300664224
25 14 1899.0279072524588
25 15 -2031.708728796395
25 16 -2693.5893695401473
25 17 -1438.8979342236564
25 18 1016.0569100186887
25 19 -2144.8452862733043
25 20 -2590.403111961312
25 21 -353.7377742259356
25 22 108.56762967783985
25 23 2085.277679844037
25 24 -791.1865863006506
25 25 1226.6082833125615
25 26 2787.3664903495846
25 27 -1020.7113392222494
25 28 -3163.786134488764
25 29 -1749.5735717512575
25 30 1650.3594498569432
25 31 -165.77204423230592
25 32 -4646.660884569755
25 33 -1353.2303130858127
25 34 -148.8551320201472
25 35 833.4947014640012
25 36 -131.3562922190156
25 37 -2362.0447129726067
25 38 -1145.7033992334018
25 39 -1785.890313126988
25 40 -73.5752259152232
25 41 -745.1370471098553
25 42 1680.469884558209
25 43 1281.0473253780315
25 44 -1924.682177640108
25 45 -428.76189570593306
25 46 506.48076249021204
25 47 -2082.450982940186
25 48 596.643838942094
25 49 -734.5322053273371
25 50 -209.42797871568342
25 51 1794.0737693065541
25 52 -1492.157635245059
25 53 1089.7013707602378
25 54 -1784.8332355686741
25 55 -784.0846236796098
25 56 2447.61165856671
25 57 395.25906395782476
25 58 -1650.0728705575086
25 59 3054.0722287399203
25 60 690.1036305548645
25 61 502.28126431825103
25 62 -188.1820868186033
25 63 494.49289027846555
25 64 -1300.4774290560763
25 65 -1016.9787290209022
25 66 480.1134370782752
25 67 452.6359750827956
25 68 -620.2342266858116
25 69 102.39113942831052
25 70 -708.5490151652929
25 71 1697.8009354061107
25 72 -1028.6185864342474
25 73 658.3954220153115
25 74 -2257.2412522927625
25 75 2285.3228243270546
25 76 -874.428230845477
25 77 -3700.14806514327
25 78 -1219.6925003244967
25 79 946.9824496830836
25 80 -1775.7657650812116
25 81 -693.1819489427514
25 82 -1760.2377978012905
25 83 216.54713539406876
25 84 3478.272864707424
25 85 -468.0974012343836
25 86 824.463869006329
25 87 -953.3770397364059
25 88 2061.692836444568
25 89 -546.9535017802817
25 90 -3163.1575251129843
25 91 -1490.8557623549507
25 92 -2131.365045335726
25 93 1372.7103877129014
25 94 68.07874437724166
25 95 -1226.7254962243023
25 96 558.5377920234184
25 97 363.4549227880881
25 98 -904.6493693771978
25 99 1735.3527040869249
26 0 228.42821749748776
26 1 202.27409538802252
26 2 -503.5227529266397
26 3 -257.7044630358835
26 4 1218.3816381367042
26 5 69.86808620666974
26 6 1915.603027232403
26 7 -368.89740200121406
26 8 1553.3661203106928
26 9 -728.1473715087158
26 10 -360.15018945048473
26 11 2130.1900231134573
26 12 -3417.186072107392
26 13 -100.04709253973587
26 14 -2292.1928193654007
26 15 2682.1045689559282
26 16 -2155.4533044377686
26 17 -741.4556464459206
26 18 88.51925534389292
26 19 -98.25793254920126
26 20 -1385.787509034152
26 21 498.0198158412517
26 22 981.6757310667024
26 23 -333.2360625065939
26 24 329.97661672586213
26 25 -2977.642891229691
26 26 345.9989174519164
26 27 861.7915888068889
26 28 -1147.3071061648966
26 29 -591.4827658911522
26 30 739.7657040845128
26 31 -2954.7059387798954
26 32 1712.3341625197736
26 33 -1013.1985537422624
26 34 -1905.31032520104
26 35 -3713.9058841855935
26 36 2965.4251870638723
26 37 -1098.2219866569033
26 38 -2995.4243047383616
26 39 2326.6901744807756
26 40 -1701.8933948117308
26 41 -275.46688720888
26 42 181.1348813533079
26 43 -2026.361123258155
26 44 485.2641602122643
26 45 1357.005926974668
26 46 1231.3330836690718
26 47 -120.82785247598696
26 48 106.08375196063571
26 49 -259.8027871302691
26 50 -55.984367080396616
26 51 -687.8099244930795
26 52 1537.4279045100288
26 53 -639.9770051248373
26 54 -1354.3260526079337
26 55 1459.3995435771587
26 56 2150.767817196297
26 57 723.7962159732642
26 58 -2255.980778294785
26 59 -1550.0166235635545
26 60 -337.49558860769133
26 61 2579.4587643375744
26 62 -985.708175588148
26 63 103.32079380702993
26 64 -823.5108831226844
26 65 701.8269982528313
26 66 -3290.70594577929
26 67 1690.3788075949483
26 68 -1512.1554844901036
26 69 354.200182973053
26 70 1742.6686550077907
26 71 777.9251844501204
26 72 -902.740262430338
26 73 796.2892066515774
26 74 893.2278876637164
26 75 -3942.038936640908
26 76 180.39130377700724
26 77 -1131.3323159251001
26 78 -2009.7192181787882
26 79 676.6718579685315
26 80 1444.731226670791
26 81 1123.6854671686567
26 82 -177.75798840860736
26 83 2372.2500302338726
26 84 -1663.2229638203348
26 85 544.1266087321184
26 86 1799.7752163881642
26 87 -1089.8499740079817
26 88 -1716.0701027383616
26 89 480.58912856686044
26 90 1932.874624603593
26 91 889.8967953640109
26 92 -124.9671205714314
26 93 -1202.3969078981856
26 94 1354.6744948428538
26 95 2979.3826191496155
26 96 -923.6506588251804
26 97 -1023.6198255229166
26 98 -845.9940108761793
26 99 -2399.88144579086
27 0 75.84362718966185
27 1 1991.0355459223051
27 2 -2850.2449701829587
27 3 1525.1989834313779
27 4 -527.2306845017976
27 5 -1537.5164207905518
27 6 2100.282812175179
27 7 -296.1230000788677
27 8 -1697.621672208387
27 9 163.85699011965195
27 10 1323.677214352245
27 11 1416.7991393827986
27 12 256.4481081326833
27 13 759.0501642296597
27 14 1163.4962544189625
27 15 1261.1071016585029
27 16 -1294.8114883295004
27 17 -1584.94194470564
27 18 433.08240781967487
27 19 1648.9140599980583
27 20 -1083.0165863237526
27 21 -1269.2019381042521
27 22 2516.460510632622
27 23 928.2461316953857
27 24 -1718.3041503340519
27 25 1729.7654528071982
27 26 1468.6476278388302
27 27 2557.540309768011
27 28 -2371.2041685678573
27 29 -2841.605255685556
27 30 2297.339947423718
27 31 -1049.3956167066874
27 32 -992.925489148182
27 33 -73.06452452202558
27 34 -246.7213803724405
27 35 -1321.1183565265178
27 36 741.2107920100844
27 37 -1528.998031909159
27 38 -1112.8828503242687
27 39 -770.9641578825334
27 40 61.33920513879734
27 41 1688.4559166848198
27 42 -972.346768243539
27 43 -316.3646504276512
27 44 -707.2254015860572
27 45 1597.060561198002
27 46 -2278.904499737077
27 47 -1537.9270729480274
27 48 324.5430111144655
27 49 594.0756808608334
27 50 -111.34863124973431
27 51 2162.923879524797
27 52 1920.8483535327864
27 53 1949.485483537665
27 54 653.514898079116
27 55 -113.98054737527906
27 56 2602.5231068232006
27 57 1082.9476335202112
27 58 -1462.0447238120275
27 59 -1896.278734915208
27 60 -1343.4258307151897
27 61 691.5808320646729
27 62 -885.2799336083742
27 63 -657.7618444239434
27 64 3627.3482276395503
27 65 -2165.5196036896305
27 66 -2319.319020903923
27 67 1257.5195251638936
27 68 640.0981891240463
27 69 -1325.3233800562634
27 70 197.81153224327494
27 71 225.726242233466
27 72 -475.33777466200564
27 73 1456.4929347274372
27 74 -917.3628504811278
27 75 -1421.4968350942893
27 76 57.969202287411804
27 77 2429.900178932171
27 78 -280.45148958919776
27 79 769.2857079500869
27 80 -291.7081319328274
27 81 953.4487247044544
27 82 -1122.650528359335
27 83 1360.2788906606136
27 84 1420.3729691524513
27 85 -373.30672692920916
27 86 1025.8094785170617
27 87 57.42147897414101
27 88 -1248.9416884739971
27 89 415.93166170370694
27 90 -3308.584444255533
27 91 -555.7836603344189
27 92 -2072.416818562921
27 93 694.9871721447453
27 94 1729.6123033664885
27 95 -1958.6891795448848
27 96 -38.46323609914672
27 97 -630.2026598443571
27 98 -1755.5822599041824
27 99 -648.9896772510889
28 0 3652.9714427552803
28 1 -1838.512130769409
28 2 -474.2124780967248
28 3 -1619.028042430884
28 4 -297.19383955313367
28 5 1078.6669516364798
28 6 -605.4956398217139
28 7 170.1855063427523
28 8 -245.46808213955805
28 9 -609.5684188249114
28 10 1182.9799163438277
28 11 163.68058142041224
28 12 603.4161796723741
28 13 1197.623141215638
28 14 977.0598636118806
28 15 -1281.084137862638
28 16 -631.6097899363742
28 17 931.0987841760143
28 18 -670.3577944126602
28 19 -1657.6971285122238
28 20 1124.6767387217676
28 21 -524.8904152364468
28 22 -463.0075154780215
28 23 -467.66420515991626
28 24 -2567.203208206701
28 25 416.9327634275284
28 26 427.95991414316586
28 27 -1188.4450291732203
28 28 -48.03239272198019
28 29 1372.2755288013998
28 30 604.6880402283628
28 31 2870.3012103927745
28 32 -621.8821345823469
28 33 539.4057116662192
28 34 570.7556364972679
28 35 -636.1653765146228
28 36 -522.5634623625363
28 37 691.8314421305339
28 38 1651.999792013076
28 39 -128.17793609844233
28 40 218.8466695811376
28 41 -53.66586688543349
28 42 2281.5541290265433
28 43 801.5645148867776
28 44 -78.9393431046874
28 45 2292.8730584679884
28 46 248.24564137755632
28 47 1305.3499940731372
28 48 -368.4631674155082
28 49 -250.3464276489021
28 50 -218.50252670157653
28 51 -750.4141754776421
28 52 -645.2358767570419
28 53 -525.7237459251169
28 54 830.5105360953734
28 55 21.895823576770134
28 56 -849.6403283577425
28 57 470.47982841592886
28 58 673.624801781232
28 59 161.35919846851658
28 60 697.4997559527686
28 61 -2402.9457207519545
28 62 -341.5529227745432
28 63 2081.058504542555
28 64 -1489.7896600144018
28 65 152.96786015173384
28 66 -1116.640606175064
28 67 -535.1518364782413
28 68 -1902.0778856521288
28 69 2582.1168228213787
28 70 -1188.2203277748238
28 71 -1673.977276688483
28 72 59.14523829615738
28 73 1240.6749458971733
28 74 2254.76158756599
28 75 -71.04426344830942
28 76 4845.672487271018
28 77 -994.2743964438982
28 78 2754.063997476676
28 79 -2337.221880139187
28 80 -2301.6073962236155
28 81 -2435.0658470574963
28 82 -257.50678341398884
28 83 -764.3435754531397
28 84 3407.3809793903024
28 85 1531.2386991964918
28 86 -761.5604473665197
28 87 -267.3388421318388
28 88 -3432.3453790574
28 89 -1921.298923350832
28 90 412.061842988066
28 91 1751.0859304519247
28 92 -599.12360772124
28 93 -2313.431682020709
28 94 -2130.9564488300925
28 95 1310.0689516746722
28 96 276.37218672468293
28 97 -1734.704610564343
28 98 128.03861169839757
28 99 -301.3503966677328
29 0 3236.6420234438942
29 1 478.3241579053144
29 2 -1986.1947299629633
29 3 -1160.70765625623
29 4 -2874.0369805597325
29 5 -942.5965224169345
29 6 118.74236719169127
29 7 -732.7213626671348
29 8 -467.32417834891345
29 9 -2478.1947714906614
29 10 -54.08276930319916
29 11 1920.0309584160634
29 12 -508.2756695909548
29 13 2149.28512725626
29 14 -2196.965690202523
29 15 -3336.80945485468
29 16 80.24967900849015
29 17 -691.5081214399246
29 18 -1203.8374709049663
29 19 -1403.9401848632028
29 20 402.763426224268
29 21 748.1822605083989
29 22 375.2051044364322
29 23 -1386.8911237437376
29 24 -726.3683460104849
29 25 1009.4461097499095
29 26 -120.128277106924
29 27 -684.5200936105712
29 28 -1872.8474612079465
29 29 1502.3661544679474
29 30 343.01874960432934
29 31 653.9765022838371
29 32 -1808.0092007237672
29 33 4338.946318954991
29 34 1094.4745007871206
29 35 -123.6585370089643
29 36 18.05520797354177
29 37 -742.1738397380304
29 38 -2203.9376994442564
29 39 -622.6893305441872
29 40 1578.4170368697696
29 41 -3366.808115246998
29 42 618.7895934747781
29 43 -181.27547671753473
29 44 800.6734652794546
29 45 -843.6749773057911
29 46 -232.62917908463245
29 47 509.7036939766841
29 48 332.25833077078573
29 49 2531.4543441819983
29 50 1513.6603669169558
29 51 377.83132872808517
29 52 2371.5119847751976
29 53 -1810.3706397300534
29 54 465.0199118145348
29 55 -3393.7546924588214
29 56 1678.6228293959325
29 57 127.19983176011634
29 58 1040.1919459843923
29 59 2941.7895156837017
29 60 2100.921855429674
29 61 -689.6355173872918
29 62 2921.680537067014
29 63 151.12720054047844
29 64 -3307.254089522975
29 65 -2514.70510382543
29 66 854.3050409607363
29 67 -3005.302534015241
29 68 -432.4345221034856
29 69 -615.8214218630164
29 70 -2307.694241100315
29 71 1214.9979584898479
29 72 2.3088356720304546
29 73 -217.65409938523703
29 74 -1464.9326117588841
29 75 1374.5811772587717
29 76 -1857.199284522657
29 77 2032.474567408279
29 78 689.0720195952294
29 79 1245.9583160891073
29 80 306.4745864203129
29 81 15.958854700727613
29 82 -755.6511521210655
29 83 2949.885418584152
29 84 -308.1010395182065
29 85 1206.0779532614793
29 86 1368.9564867769668
29 87 709.0644256346982
29 88 774.5604529810046
29 89 932.765357609142
29 90 -1743.8259444560988
29 91 556.8543826955968
29 92 2050.2640740931215
29 93 42.906676715503124
29 94 -4710.958192272178
29 95 2520.2189328203203
29 96 127.53452584502003
29 97 -588.2478674649686
29 98 -275.645039348657
29 99 2603.8239233886156
30 0 2533.909095978422
30 1 820.654765721656
30 2 2968.637336452842
30 3 -2259.791626167656
30 4 2450.5381216767973
30 5 2102.27962335576
30 6 -1235.005042976113
30 7 326.8484152194358
30 8 -755.2823730045163
30 9 -643.3391832425294
30 10 -1866.6064607634394
30 11 -905.7510134455671
30 12 856.4730376890324
30 13 -2830.549591946997
30 14 719.897710855836
30 15 -1755.3311553772992
30 16 -2281.636209422497
30 17 -1170.6408266089725
30 18 1260.2739173557775
30 19 740.7926675145036
30 20 -506.4154133005077
30 21 387.55184846787614
30 22 -3623.4840062572393
30 23 500.0009850481008
30 24 -3695.1618497874547
30 25 2016.3665329316143
30 26 25.567380579903727
30 27 349.24285325242295
30 28 586.2406241520779
30 29 -1437.6207774739014
30 30 -3112.3495959033376
30 31 3176.507356891806
30 32 1937.547543491397
30 33 -2047.2808450078467
30 34 -225.66214700401483
30 35 -1636.6438306961363
30 36 377.74744048053003
30 37 1910.406730426874
30 38 -2068.583293539212
30 39 -966.3471661718606
30 40 -1342.4825397332265
30 41 87.7565717624225
30 42 3503.7178176936504
30 43 1398.864753591152
30 44 725.6999935566673
30 45 -1860.1065051714024
30 46 1933.1068834372866
30 47 -320.14856985222525
30 48 1019.7776777690965
30 49 -1660.3979139949067
30 50 -152.89724021537296
30 51 -2971.8090929287646
30 52 365.99892632037137
30 53 -2060.005019085849
30 54 -3082.8155313224934
30 55 3785.44878551664
30 56 -575.7528169621153
30 57 1546.9675667877339
30 58 351.74395007393736
30 59 -1367.8849871336265
30 60 -96.13159759705658
30 61 -1670.441569496898
30 62 -1734.8649281323408
30 63 94.27344768121696
30 64 -1998.2290277415584
30 65 930.7873075995652
30 66 684.6446086084815
30 67 -487.49272324418223
30 68 831.0422182538357
30 69 1537.9082110347554
30 70 -412.370831698124
30 71 853.4824792330298
30 72 2956.7703344720694
30 73 104.24500791714235
30 74 2522.357925279835
30 75 -3514.2702675879286
30 76 3411.5825195583443
30 77 1147.9755811287905
30 78 2341.2348248954777
30 79 -5339.820186882419
30 80 -1339.4357965861489
30 81 -591.8029012299933
30 82 1331.5193536050701
30 83 -2695.1260835735457
30 84 960.3901782971285
30 85 -2216.0163095045054
30 86 1158.8222619228145
30 87 2105.762195504029
30 88 -43.095561134200196
30 89 -178.79178916444158
30 90 1629.9105904210417
30 91 3503.3472420636804
30 92 950.1990477968237
30 93 1419.1761123647161
30 94 1019.9691064678015
30 95 2399.428506386234
30 96 -2235.6929055341307
30 97 882.6311815629614
30 98 1947.2412818868488
30 99 -901.5470421874309
31 0 -2242.975615768222
31 1 3609.377257476524
31 2 38.26545571252689
31 3 -1075.140577203021
31 4 683.0736518675843
31 5 1840.2770944029205
31 6 -2091.063112467054
31 7 850.4067584961928
31 8 -708.2362842758797
31 9 1149.625785883534
31 10 2978.884740350491
31 11 -373.1619340684848
31 12 -751.9897349941587
31 13 -298.9491756255123
31 14 3443.3236052828997
31 15 -1930.8241004875545
31 16 849.2665596914214
31 17 2177.135718289314
31 18 2169.384192285664
31 19 -2820.3093004017082
31 20 -482.59311002366854
31 21 363.2951796482333
31 22 2105.9651266526434
31 23 2128.494748130366
31 24 432.81574176529676
31 25 528.8555789925393
31 26 1765.4779735834911
31 27 818.2801180976059
31 28 1978.436110155349
31 29 -1844.856868140991
31 30 -816.832998048317
31 31 1214.3069799278626
31 32 -3625.3472919328583
31 33 1227.710504521584
31 34 2629.6243135568707
31 35 1172.375815528731
31 36 3414.2623651645886
31 37 -3052.2470790290513
